,artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
547,Our Time Down Here,0.92501,0.51741,75.49342,0,0.51880676,6,0.041,-2.844,0,,75.493,0.51741,126.4,punk,4,Big Guys Throw Cones,0
548,Pee Wee King,1.11781,0.45024,154.69669,2.258,0.408071911,5,0.155,-11.473,1,0,146.402,0.11473,89.201,swing,4,Railroad Boogie,0
549,The Nelons,0.66553,0.66553,91.95057,0,0.381481861,6,0.281,-30.293,1,,91.951,0.37081,72.001,ccm,5,Ive Won (Introduction - Speaking),0
550,Les Blaireaux,1.58025,0.7421,297.76934,4,0.528865832,0,0.276,-9.911,1,,297.769,0.53256,140.173,chanson,4,Le gardien de musA(c)e,2007
551,G-Unit,0.96571,0.2803,242.52036,0.241,0.845373304,11,0.639,-1.622,1,0.761878078,235.166,0.2803,88.043,rap,4,Poppin Them Thangs,2003
552,Saosin,1.76621,1.06093,212.29669,3.413,0.755077151,6,0.546,-3.753,0,0.747754816,200.789,1.06093,85.029,alternative,4,Bury Your Head,2005
553,John Williams,0.20746,0.20746,157.28281,0,0.705287678,2,0.771,-17.941,1,,154.883,0.20746,138.508,soundtrack,1,American Journey/IV. Arts and Sports,0
554,Baby Grand,0.64401,0.1237,294.55628,2.612,0.429576223,9,0.1,-9.042,0,0,285.658,0.1237,114.011,pop,4,Melodica,0
555,DJ Ostkurve,1.33068,0.46908,207.43791,0,0.401708874,9,0.006,-3.854,1,,197.95,0.25367,137.951,trance,4,Sailing,0
556,Roy Rogers,0.81882,0.32847,154.53995,0.851,0.510367933,5,0.301,-16.884,1,,147.708,0.08453,121.815,swing,4,Hi Ho Silver,0
557,Reni,0.33981,0.33981,222.14485,0.949,0.510192177,0,0.486,-3.826,0,,218.546,0.12307,92.68,folk,1,Slamka Spasa,0
558,Steve Riley & The Mamou Playboys,0.28889,0.28889,182.22975,0.374,0.453531639,0,0.85,-3.959,1,,172.263,0.14957,225.669,folk,1,Between Eunice & Opelousas,1995
559,Falco,1.53912,0.92281,252.96934,0.415,0.674464705,11,0.457,-8.726,0,,230.609,0.4513,94.777,pop,4,Monarchy Now,1992
560,Warren Barfield,1.22568,0.20948,207.51628,0.154,0.651957877,11,0.574,-6.748,1,0,197.416,0.20948,117.985,ccm,4,Shadow,2006
561,Charles Williams,0.56797,0.56797,64.05179,0.333,0.389802967,5,0.331,-14.493,0,,59.362,0.56797,102.95,jazz,5,Close Up,0
562,Bob Wills,0.12585,0.12585,201.76934,0.276,0.498834975,7,1,-15.653,1,,193.271,0.12585,95.655,swing,1,Sittin On Top of the Wolrd,0
563,The Animals_ Sonny Boy Williamson,0.16941,0.16941,463.49016,0,0.407372281,10,0.124,-9.492,1,0.288481643,457.236,0.16941,81.111,blues,3,Bo Diddley,1973
564,T-Bone Walker,0.30172,0.30172,123.29751,0.206,0.611942956,8,0.003,-11.124,0,,115.037,0.30172,162.855,blues,4,Teenage Baby (Digitally Remastered),0
565,Floor,2.11301,1.70511,144.92689,2.873,0.522423829,4,0.597,-9.105,1,0.266955186,141.52,1.70511,144.803,metal,4,Ignis,2009
566,Michael Card,1.47254,0.48714,163.082,0.444,0.015557881,9,0.298,-7.005,1,0,154.035,0.48714,122.403,ccm,4,So Many Books ... (The Word Album Version),0
567,Walter Jackson,0.83132,0.04315,156.682,0.369,0.437193777,5,0.714,-12.839,1,0.353261354,151.679,0.04315,78.453,soul,3,What Would You Do,2006
568,Justin,1.14293,0.32518,275.85261,0,0.782555689,1,0.716,-12.586,1,,273.775,0.05441,81.38,jazz,4,Kong,0
569,Tim Exile,0.96753,0.26461,80.3522,0,0.620501925,0,0.644,-4.379,1,0.428702263,80.352,0.08866,141.836,metal,4,Post-Toxic Finger Disorder,2006
570,Alex Theory,0.9768,0.37502,317.88363,0,0.448124003,9,0.728,-10.56,0,0.534629582,293.489,0.07487,100.295,dance,4,Lotus Kiss,0
571,Bizzy Bone Presents,0.08155,0.08155,50.9122,0.223,0.754180833,4,0.222,-7.837,0,0.340922756,46.527,0.08155,81.901,rap,4,Intro,2004
572,Marcel Mouloudji,1.49281,1.49281,110.34077,2.856,0.325219143,0,0.364,-14.711,0,,104.13,1.22951,77.5,chanson,5,Qui Donc A ChangA(c) ?,0
573,Jerry Reed,0.36567,0.06549,138.4224,0.125,0.584007553,9,0.609,-4.994,0,,132.737,0.06549,201.951,country,4,When Youre Hot_ Youre Hot,0
574,Cinder,0.24211,0.24211,218.61832,1.147,0.553194234,6,0.518,-5.025,1,0.212045406,211.94,0.05043,157.909,grunge,4,The Ride (Album),2006
575,Speedball,0.38201,0.38201,212.21832,0.285,0.486679143,5,0.285,-9.191,0,0.255103036,203.685,0.38201,159.702,metal,1,No Survivors,1998
576,Johnny Cash,0.84702,0.326,112.95302,0,0.817256293,4,0.086,-7.087,1,0.326478238,105.03,0.326,118.041,honky tonk,4,I Got Stripes (Live),2006
577,Rui Da Silva,0.57976,0.09007,448.62649,0.085,0.625186798,1,0.399,-12.161,1,,438.433,0.09007,123.007,house,4,The Contracting Perception Of Consciousness,0
578,Autumnblaze,0.46351,0.46351,286.24934,0,0.493891153,9,0.509,-9.033,0,0.407901717,279.319,0.20659,119.428,metal,4,Her Golden Robe In Silence Veiled,1999
579,Kris Kristofferson,0.89163,0.06342,194.37669,0,0.732393863,2,0.582,-11.663,1,0.360370583,186.746,0.06342,74.809,swing,4,Same Old Song,1974
580,Gary Moore,3.36582,2.14735,198.79138,4.917,0.761362238,7,0,-11.105,1,0.270775999,195.158,1.99513,100.081,blues,4,Rockin Every Night (Live),2005
581,Christina Aguilera,1.12664,0.73168,347.84608,0,0.831240277,4,0.3,-6.774,0,0.680334935,347.846,0.73168,152.214,pop,3,Walk Away,2002
582,Maurane / Lara Fabian,0.90867,0.31205,198.86975,5.01,0.580481348,0,0.588,-13.637,0,0.225768116,177.389,0.31205,107.087,chanson,4,Mais La Vie,2003
583,Rita Chiarelli,1.4232,0.76558,237.7922,0.403,0.404823303,5,0.39,-9.517,1,0,229.222,0.44924,90.282,blues,3,Doggin Around,2004
584,Kiprich,0.39182,0.39182,208.3522,0,0.558878292,5,0.39,-9.693,0,,202.995,0.22398,183.827,dance,4,Dem a Talk,0
585,Jaime Urrutia,1.17554,0.60318,233.50812,0,0.494282102,2,0.745,-2.999,1,,220.317,0.31942,102.165,rock,4,La sangre de tu tristeza (con Dani Martin_ directo Enjoy 07),0
586,David Tao,1.33047,0.5431,242.59873,0.299,0.482006999,8,0.509,-11.484,1,,236.716,0.34601,151.882,chinese music,4,Everythings Gone,0
587,Goatwhore,2.65434,0.32608,225.64526,0,0.773271848,10,0.224,-4.442,0,0.514753324,219.173,0.32608,110.994,metal,4,Forever Consumed Oblivion,2006
588,SA(c)amus Egan,0.12394,0.12394,276.16608,0.287,0.477180009,2,0.588,-11.404,1,,267.122,0.12394,201.651,folk,1,McDermotts / Boys of Blue Hill,0
589,Superchumbo,1.19823,0.26393,673.2273,0,0.547228148,6,0.06,-7.634,0,0,652.243,0.02987,127.992,house,4,Irresistible! (Maurel & Fauvrelle LESS Mix),0
590,Gabinete Caligari,2.69704,2.06063,304.32608,4.737,0.490688788,7,0.231,-12.436,1,0.266955186,296.832,2.06063,109.051,pop,4,El Arte De Amar,1989
591,The Clark Sisters,1.27491,0.09489,329.74322,0.202,0.638278211,10,0.448,-12.935,1,,312.692,0.09489,101.988,ccm,4,I Wont Let You Go Till You Bless My Soul (Album Version),0
592,Hank Locklin,1.17482,0.58978,149.2371,0,0.635757022,2,0.662,-15.995,1,,144.446,0.29602,106.941,honky tonk,3,Rio Grande Waltz,0
593,Tanto Metro & Devonte,0.09449,0.09449,207.33342,0.189,0.611788254,1,0.657,-8.41,1,0.334706549,201.781,0.09449,195.976,dance,5,Honey I Sugar Pie,2003
594,Tammy Wynette,0.93894,0.36432,159.60771,0.224,0.606118646,9,0.781,-13.592,1,,152.816,0.07348,105.202,honky tonk,4,Stand By Your Man,1968
595,Whitesnake,1.65478,0.40601,209.99791,0.976,0.822432829,7,0.64,-6.186,1,0.668466258,200.899,0.19489,145.689,blues,5,Young Blood (2007 Digital Remaster),0
596,Chet Atkins,0.46452,0.46452,173.68771,0.165,0.586304845,5,0.813,-11.851,1,,166.69,0.17353,98.117,honky tonk,1,Get Up & Go,0
597,Eddie Cano,0.23806,0.23806,225.17506,0,0.359129966,0,0.805,-16.05,1,,219.986,0.09344,165.263,jazz,4,The Trolley Song (Live Album Version),0
598,Trivium,0.71939,0.1254,321.17506,0.125,0.847754656,4,0.597,-3.973,0,0.474054831,313.295,0.1254,100.604,alternative,4,Upon The Shores [Explicit],2008
599,Der Plan,0,1.22414,26.67057,0,0.496224085,6,0.16,-18.169,1,,26.671,0.41395,35.898,rock,4,De Kommissar 1,0
600,Reel Big Fish,0.94872,0.18307,153.67791,0.113,0.784143965,2,0.46,-4.188,1,,150.285,0.18307,159.723,punk,4,Why Do All Girls Think Theyre Fat (Album),2007
601,Ensiferum,0.83921,0.27009,218.61832,0,0.710203377,9,0.336,-2.599,0,0.691042546,215.208,0.12691,200.061,metal,4,Hero In A Dream,1999
602,Dylan Kuo,1.59658,0.39238,230.29506,0.289,0.249169263,1,0.515,-5.614,0,,221.304,0.39238,100.173,,4,Ji Xiang Yan Chu,0
603,Martin Sexton,0.83539,0.83539,352.88771,0,0.641197515,2,0.5,-8.733,1,0.304169503,341.827,0.52877,133.391,soul,4,Ice Cream Man,2001
604,John Mayall & The Bluesbreakers,0.20203,0.20203,142.602,2.02,0.626803106,8,0.416,-4.62,0,,142.602,0.20203,166.238,blues,1,Crawling Up A Hill - version 2 - mono_ live,0
605,Luiz Bonfa,0.90257,0.3368,305.65832,0.125,0.549282908,4,0.576,-18.713,0,0.355285536,297.802,0.0589,105.813,samba,4,A Brazilian in New York,0
606,Chris Standring,0.20012,0.20012,257.59302,0.194,0.564710159,9,0.694,-9.449,0,0.494489518,246.886,0.20012,97.959,jazz,4,Mumbo Jumbo (jazz),2006
607,AngA(c)lla Christie,0.39123,0.39123,348.36853,0.125,0.282167578,5,0.497,-8.665,0,0.204882718,331.993,0.12302,111.465,country,4,Walk With Me,0
608,Neviss,0.92602,0.92602,53.39383,2.723,0.439789947,1,0.133,-31.412,1,,47.119,0.73588,160.409,pop,7,Epilog,2003
609,Red Hot Chili Peppers,1.12596,0.33725,198.05995,0,0.833967972,4,0.455,-1.479,0,,198.06,0.33725,76.986,rap,3,Get On Top (Album Version),1999
610,Charley Patton,0.44434,0.44434,196.62322,0.171,0.574300068,10,0.346,-15.164,1,,190.572,0.17939,107.877,blues,1,Moon Going Down,1930
611,The Race,0.60167,0.09745,225.17506,0,0.578704331,11,0.39,-5.298,0,,214.192,0.09745,118.043,pop,4,Raising Children,2006
612,Yahir,0.93477,0.03549,216.81587,2.432,0.598636434,0,0.578,-5.737,1,0,206.187,0.03549,131.938,metal,4,No seamos tontos,0
613,Brian Dullaghan,0.89046,0.89046,110.44526,0.531,0.29143326,2,1,-21.412,1,,110.445,0.56237,92.29,folk,3,My First Day At School,0
614,Gordon MacRae,3.33829,1.17322,179.59138,2.519,0.412473042,3,0.125,-16.215,1,,173.662,0.78577,77.929,jazz,5,Do You Ever Think Of Me,0
615,The Winans,1.7741,0.70159,319.60771,0.363,0.482148325,8,0.346,-13.792,1,0.572920148,309.098,0.42639,102.328,ccm,4,Everything You Touch Is a Song,0
616,Jerry Goldsmith,4.06692,1.06785,281.28608,0.47,0.650726924,1,0.146,-18.719,1,,268.469,0.67862,77.306,soundtrack,5,First Blood,1985
617,Tom Petty And The Heartbreakers,0.38636,0.38636,274.20689,2.746,0.779838092,7,0.45,-8.962,0,,262.774,0.21004,168.946,rock,4,Mary Janes Last Dance,0
618,Winston Reedy,0.6362,0.23348,235.78077,0,0.433507626,6,0.109,-8.754,0,,224.165,0.03756,153.738,rock,4,Daughter Of Zion,1997
619,John Hammond,0.51711,0.51711,247.32689,0.131,0.590692918,6,0.183,-8.405,0,0.253834736,237.261,0.18955,90.666,blues,4,Come To Find Out,2005
620,Pride Tiger,2.89316,0.52931,229.22404,0.159,0.581462731,8,0.211,-2.397,0,,224.514,0.25959,114.061,rock,7,56 Days,2007
621,Ten Years After,0.84672,0.84672,248.78975,0,0.683388517,5,0.744,-11.814,1,0.215080319,248.79,0.6071,128.598,blues,1,Victim Of Circumstance,1989
622,Sweet,1.82947,0.42089,318.9024,0.34,0.648722656,4,0.422,-4.99,1,,305.935,0.06184,84.103,rock,4,Airheads,0
623,Helen Love,0.53513,0.15892,145.78893,0.253,0.581884359,11,0.633,-8.871,1,0.367273416,139.993,0.15892,156.074,pop,4,Bubblegum,1997
624,Ty Herndon;Stephanie Bentley,1.01724,0.18638,295.3922,0.288,0.654644975,10,0.782,-7.688,1,0.405115722,284.102,0.18638,74.166,country,5,Heart Half Empty,0
625,Gary Morris,1.92756,0.48012,228.5971,0.27,0.442024981,7,0.752,-12.584,1,,220.085,0.11548,81.809,country,4,Youre Welcome To Tonight (Duet w/ Lynn Anderson) (Album Version),0
626,Chimaira,0.50824,0.10922,323.18649,0,0.837450128,7,0.631,-4.238,1,0.629071836,323.186,0.10922,150.11,metal,4,The Flame,2007
627,Faye Adams,0.34737,0.34737,144.1171,0.502,0.396455254,3,0,-11.508,1,0,140.353,0.08031,110.323,blues,3,My Greatest Desire,1961
628,Cali,0.50922,0.1917,222.17098,0,0.616884544,1,0.567,-4.184,1,0,219.951,0.1917,187.716,pop,4,Sta giu (feat. Dj Rockdrive),0
629,SilvA(c)rio Pessoa,5.45579,0.66389,364.48608,3.338,0.485049268,4,0.64,-11.448,1,0,335.882,0.23487,95.997,trance,3,Eu vi a maquina voadora,0
630,X-Static,2.83102,0.38432,262.79138,0.35,0.600353314,1,0.131,-12.139,1,,259.309,0.38432,98.645,metal,5,Murderous Style,0
631,Deborah Allen,1.37105,0.48853,189.57016,0,0.510798011,6,0.755,-11.156,1,0.265861049,178.927,0.0537,67.904,country,4,I Will Always Love You,2005
632,John Holt,0.68046,0.34766,170.50077,0.125,0.629463245,8,0.708,-13.898,1,,165.03,0.18167,166.05,rock,4,The Tide Is High - Original,0
633,The Prodigy,0.61615,0.05817,252.52526,0,0.638614023,6,0.478,-5.434,0,,249.661,0.05817,215.916,metal,5,Music Reach (1/2/3/4) (Remastered),0
634,Tina Britt,0.67529,0.67529,177.94567,0.62,0.36061367,3,0.69,-7.162,1,0,168.176,0.67529,118.835,blues,1,He Put The Hurt On Me,2006
635,Sonny Terry & Brownie McGhee,0.27893,0.27893,168.64608,0.224,0.517126315,7,0.042,-17.019,1,0,164.066,0.27893,106.237,blues,4,Be Good To Me,0
636,MxPx,0.35983,0.35983,129.88036,0.241,0.763010513,7,0.589,-3.487,1,,129.88,0.35983,130.716,rock,1,Answer In The Question,2000
637,Fort Minor (Featuring Mr. Hahn),0.83562,0.16815,236.66893,0,0.795402549,5,0.58,-6.475,1,,236.669,0.16815,90.009,rap,4,Slip Out The Back (Album Version),2005
638,liquid soul & freq,0,0,402.62485,0.276,0.629008226,1,0.68,-6.318,1,0,398.582,0,0,jazz,3,Liquid Frequencies (liquid Soul Mix),0
639,C.J. Chenier,0.46022,0.46022,189.33506,0.386,0.522386247,5,0,-12.469,1,,182.77,0.23218,89.67,blues,3,Banana Man,1992
640,Mercedes Castro,0.32872,0.32872,129.74975,0,0.435732004,3,0.791,-8.077,1,,125.022,0.08763,129.354,folk,1,El Cara Bonita,0
641,Snow Patrol,0.42099,0.42099,181.57669,3.721,0.818319359,7,0.636,-6.473,1,,173.053,0.42099,117.966,indie,1,Chocolate,2003
642,Sex Pistols,0.10554,0.10554,186.40934,0.223,0.73118423,4,0.579,-7.654,1,0.345802234,179.397,0.10554,133.811,punk,1,New York (Dave Goodman Demo Version) (Explicit),0
643,Pinchers,0.59053,0.1907,195.10812,0.148,0.558384455,10,0.301,-7.551,0,0.433005077,189.318,0.1907,158.103,dance,4,For Your Eyes Only,0
644,Carlos NuA+-ez,0.35644,0.35644,237.87057,0,0.535702528,0,0.806,-8.691,1,0.327736683,235.143,0.07832,113.156,flamenco,3,A Costa De Galicia,2002
645,Facto Delafe y las flores azules,0.74655,0.14878,158.45832,3.849,0.636119207,2,0,-9.65,1,0.212045406,154.43,0.14878,95.036,hip-hop,4,Enero en la playa (Edit),2005
646,J.J. Cale,0.19756,0.19756,263.94077,0.13,0.67577137,0,0.951,-14.293,1,0.557313136,260.882,0.19756,111.492,blues,1,Midnight In Memphis,1997
647,DJ Spinn,0.14673,0.14673,312.94649,0,0.515310233,6,0.037,-6.53,0,,299.212,0.14673,119.987,house,3,Feelin You,0
648,Theodis Ealey,1.0858,0.47022,227.44771,0,0.514373392,10,0.308,-7.405,0,,216.828,0.47022,99.238,soul,4,This Time I Know,0
649,Janet Paschal,1.43797,0.43629,316.36853,0,0.382546667,7,0.356,-11.536,1,0.339576293,303.972,0.43629,119.194,gospel,4,God Will Make A Way,0
650,Everyday Sunday,1.09959,0.52059,269.73995,0.183,0.632856419,7,0.424,-7.462,1,0.323112121,250.358,0.23039,103.009,grunge,4,Dont Leave,2002
651,Souls Of Mischief,3.50239,0.18528,220.96934,0.113,0.649157388,4,0.374,-5.911,0,0.60211999,210.338,0.18528,96.287,rap,4,Spark,2002
652,Hacken Lee,1.26672,0.20165,188.52526,0,0.487693972,6,0.488,-11.786,1,,188.525,0.20165,112.081,pop,4,He Jiu Bi Hun,0
653,Bad Brains,6.5945,0.29901,85.26322,0,0.726298027,9,0.014,-9.614,0,0.589637891,85.263,0.06329,86.536,punk,4,Destroy Babylon,1983
654,Raze,0.77482,0.22329,196.64934,0,0.550303379,6,0.024,-2.932,1,0.261034569,192.493,0.22329,108.831,house,4,Follow Your Dreams (The Plan Album Version),0
655,The Presets,1.48499,0.4894,271.85587,0.078,0.724864482,4,0.243,-4.002,1,0.663124801,267.685,0.24019,120.119,rock,4,Yippiyo-Ay,2008
656,Steve Wilson,1.48381,0.29095,260.38812,2.003,0.491290395,7,0.598,-14.51,1,0,251.315,0.29095,100.006,folk,4,Your God Isnt Listening,0
657,Jennifer Lopez,1.49017,0.7514,275.69587,1.46,0.816842854,6,0.75,-6.518,1,,269.328,0.39098,80.979,pop,4,Talk About Us,1999
658,A.Z.,0.63709,0.30026,125.41342,0,0.640695921,4,0,-8.005,0,,120.546,0.13393,180.296,rap,4,Sosa (Explicit),1998
659,Francisco CA(c)spedes,0.58207,0.58207,204.53832,0.572,0.558090352,10,0.692,-9.84,1,0.537503904,193.533,0.58207,110.666,los angeles,4,SeA+-ora (bonus track),1998
660,Chris Farlowe,0.85628,0.37378,242.88608,0,0.543393231,7,0.093,-13.224,1,,237.372,0.05212,122.298,soul,4,Gangster Of Love,0
661,Silverstein,1.07091,0.15596,181.81179,0.135,0.779774411,9,0.315,-5.993,1,,173.053,0.15596,200.375,metal,5,FRIENDS IN FALL RIVER  (LP Version),2006
662,Kris Kristofferson,0.65966,0.21639,259.68281,0.119,0.732393863,2,0,-18.184,1,,246.213,0.21639,141.51,swing,4,Road Warriors Lament,0
663,Alice In Chains,0.17795,0.17795,267.36281,0.119,0.79633706,1,0.134,-6.478,1,0.708746211,260.278,0.17795,92.012,grunge,1,Brother,1992
664,The Charms,0.29483,0.29483,130.82077,0.42,0.622567955,4,0.084,-8.334,0,,119.728,0.07991,149.054,pop,1,Ascolta mio dio,0
665,Matisyahu,0.88997,0.2238,417.67138,0,0.830592507,5,0.386,-7.865,1,0.653306678,417.671,0.0527,181.549,reggae,4,Exaltation,2004
666,BA(c)la Fleck,0.37249,0.37249,158.98077,0.322,0.566532654,2,0.761,-9.89,1,0.57540658,148.915,0.15133,140.659,bluegrass,1,Punchdrunk,1982
667,Donny Hathaway,11.29379,0.85041,322.87302,0.204,0.657406765,5,0.297,-16.336,0,,308.86,0.27561,72.937,jazz,5,I Love You More Than Youll Ever Know (LP Version),1990
668,Javier Mendoza Band,0.20019,0.20019,295.57506,0.163,0.475231776,2,0.991,-4.639,1,0,290.04,0.20019,117.116,rock,4,RA!pido Nos Vamos,0
669,Sapo,0.20295,0.20295,219.74159,0.224,0.480872925,4,0.014,-5.155,0,0,216.921,0.20295,141.45,jazz,1,El Mes Alt,2003
670,Eddie Money,0.12777,0.12777,189.30893,0.062,0.688146052,2,0.221,-7.54,1,0.426223508,180.024,0.12777,86.902,pop,5,Two Tickets To Paradise,1977
671,Cracker,0.64444,0.19378,263.8624,0.148,0.640574149,4,0.675,-5.498,1,,257.248,0.19378,136.459,rock,4,Shake Some Action,1995
672,Photo Atlas,0.74879,0.3872,189.75302,0,0.59454079,9,0.548,-5.991,1,0.666532379,181.481,0.3872,168.248,punk,4,Red Orange Yellow,2007
673,Kenny Price,1.36552,0.32532,129.25342,0,0.373084302,9,0.142,-11.857,1,0,124.889,0.06622,117.076,country,4,Biloxi,0
674,3 Doors Down,0.60595,0.1299,208.97914,0,0.840432467,7,0,-5.371,1,,208.979,0.1299,128.714,grunge,4,Sarah Yellin,2002
675,Elliot Goldenthal,3.14662,1.49308,617.82159,5.161,0.599133769,2,0.746,-13.179,1,0.394394856,571.391,1.49308,148.505,rock,5,Bullet Frenzy,2003
676,Delroy Wilson,0.64491,0.27234,191.50322,0.316,0.583443024,4,0.106,-10.791,0,,187.246,0.08606,166.687,rock,4,Baby You Got What It Takes - Original,0
677,Arkona,1.02809,0.45425,247.01342,0.212,0.646322062,7,0.031,-4.568,1,,247.013,0.0767,106.724,metal,3,Zalozniy,0
678,Behemoth,0.07335,0.07335,178.33751,0.311,0.84219335,1,0.695,-4.059,1,0.651392592,174.951,0.07335,85.112,metal,1,Before The Aons Came,2004
679,Andre Popp,0.34928,0.34928,220.94322,0.32,0.420364463,5,0.778,-8.493,1,,215.917,0.34928,103.77,chanson,1,Fernando,0
680,Soilwork,0.29696,0.29696,323.21261,0,0.785120149,7,0.225,-3.049,1,0,318.758,0.29696,93.235,metal,1,Machine Gun Majesty [Live] (Album Version),2000
681,CAC/ndido,0.96759,0.60968,232.88118,0,0.544066315,6,0.472,-5.573,0,,219.736,0.43072,167.951,jazz,4,Sentimentos Desiguais,0
682,Horace Andy,0.28352,0.28352,284.47302,0,0.626436382,6,0.614,-4.812,0,0.270775999,273.421,0.28352,174.282,reggae,1,Rastafari Prophecy,0
683,Shaggy,0.61472,0.61472,232.30649,0.084,0.772292647,6,0.008,-7.751,1,0,223.62,0.11918,89.998,reggae,4,Alimony,1994
684,RamA3n Vargas_ SA$?ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,0.73074,0.73074,207.04608,0.24,0.391741394,0,0.705,-21.881,1,,195.599,0.31644,69.538,opera,1,Adeste fideles,0
685,The Rapture,0.90015,0.40278,218.22649,0,0.749860753,10,0.061,-7.693,0,0.62646424,211.075,0.03068,120.006,alternative,4,Killing,2003
686,Nicole C. Mullen,2.02783,0.1987,164.8322,0,0.614642954,9,0.31,-5.946,1,0,157.373,0.04646,130.64,ccm,5,This This (LP Version),0
687,Dinosaur Jr,0.16382,0.16382,194.40281,0.149,0.749796959,7,0.545,-6.942,0,0.589946219,175.299,0.16382,145.228,indie,4,On The Brink,1994
688,Los Van Van,0.89208,0.39349,263.60118,0.073,0.604414492,6,0.532,-6.017,0,0.466304831,252.697,0.06025,130.691,salsa,4,Consuelate Como Yo,0
689,Snow Patrol,0.30835,0.30835,174.602,0.241,0.818319359,11,0.668,-4.022,1,0.702289777,172.141,0.09525,142.01,indie,4,Half The Fun,2004
690,Outerspace,0.55399,0.22361,200.9073,0.36,0.611933956,10,0.476,-4.982,0,0.440826441,194.171,0.05883,181.889,hip-hop,4,Drive By Music,2006
691,Gloria Lasso,0.92047,0.47249,160.70485,0,0.381232612,10,0.592,-19.376,0,,152.23,0.47249,123.049,pop,4,Que Cosas_ Que Cosas,0
692,DJ Spinn,0.2306,0.2306,240.43057,0,0.515310233,11,0.706,-13.159,0,,228.426,0.2306,120.231,house,3,Bounce Back,0
693,Stevie Ray Vaughan And Double Trouble,0.62759,0.62759,184.2673,0.061,0.73379894,6,0.205,-10.72,1,0.693478471,180.251,0.32544,98.623,blues,1,Empty Arms,1996
694,The Balustrade Ensemble,2.33859,1.32101,285.3873,3.019,0.495556565,2,0.014,-17.057,1,,264.452,1.32101,116.423,hip-hop,3,Fall Away Into Darkness,2007
695,The Box Tops,0.72854,0.22324,177.3971,0.171,0.630630038,0,0.552,-10.393,1,,171.746,0.22324,117.381,soul,4,Neon Rainbow,1967
696,Terry Callier,0.9537,0.39475,180.50567,3.512,0.706827671,7,0.695,-8.154,1,0.360370583,169.546,0.20873,109.018,soul,3,Blues,2001
697,Ultimate Fakebook,1.55577,0.51492,149.55057,0.102,0.491695071,2,0.497,-3.287,1,0.358976526,146.564,0.25535,115.606,pop,4,BrokA?n NA<<edle,0
698,Astarte,0.45309,0.08168,173.81832,0.241,0.537088297,4,0.711,-6.241,0,0.43483809,166.005,0.08168,161.782,metal,3,Risen From Within,2000
699,Anubis Spire,0.84062,0.45995,316.89098,7.68,0.775268769,9,0.639,-18.533,1,,312.163,0.26869,161.621,rock,4,It Has Been A Long Time_ Hasnt It,0
700,Beaver Harris,1.88642,0.41852,193.4624,0.152,0.23330881,2,0.822,-12.21,1,,193.462,0.172,82.571,jazz,3,Glo-Billy-Vee-Vee,0
701,Jerry Yan,0.12743,0.12743,252.18567,0.345,0.396327109,11,0.571,-10.803,1,,242.474,0.12743,117.892,chinese music,4,XI GUAN LIANG GE REN,0
702,Tommy James & The Shondells,1.0087,0.25677,324.70159,0.119,0.620392056,11,1,-11.359,1,0.697241445,315.31,0.06878,167.841,pop,4,Crimson And Clover,1969
703,Marcus Miller,0.56238,0.56238,52.00934,0.388,0.695416519,9,0.682,-13.227,1,0.609043943,52.009,0.40789,78.382,jazz,3,Outro Duction,2005
704,Charles Williams,0.71525,0.71525,87.87546,0.18,0.389802967,0,0.671,-12.91,1,0,87.875,0.26086,74.666,jazz,1,Barrage,0
