artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
Abbott & Chambers,0.97479,0.052,434.15465,0,0.421234589,7,0.144,-6.581,1,,423.962,0.052,129.956,progressive trance,4,Where Are You,0
Al DiMeola,1.05298,0.76271,319.84281,0,0.643016144,1,0.312,-10.176,1,,312.616,0.61766,206.101,latin jazz,4,July,1992
Twista & The Speedknot Mobstaz,0.53725,0.04659,377.86077,0,0.889613555,8,0.383,-6.893,0,0.244510702,372.129,0.04659,121.957,gangster rap,4,Warm Embrace (LP Version),0
The Revolutionary Ensemble,1.01704,0.35493,1253.92934,0.38,0.351037324,2,0.37,-11.973,0,,1244.932,0.35493,74.183,free jazz,4,911-544,0
Leroy Van Dyke,0.27373,0.27373,124.52526,0.57,0.500506965,0,0.796,-18.57,1,0,114.619,0.0897,163.942,country rock,1,If A Woman Answers,1962
John Mayall & The Bluesbreakers,1.164,0.5948,214.69995,0.262,0.626803106,2,0.491,-8.441,0,,207.935,0.3095,107.458,blues-rock,4,All Your Love,1966
Peggy Lee,0.25635,0.25635,185.0771,3.82,0.770813652,3,0.232,-11.824,1,0.473346541,183.037,0.05889,144.099,vocal jazz,1,If You Build A Better Mousetrap,0
Lightnin Slim,1.3532,0.57935,177.68444,0.517,0.429235344,7,0.864,-16.554,1,,170.672,0.19014,94.721,swamp blues,3,My Babe,1997
Les Hurlements Dleo,0.87023,0.51652,334.13179,0.218,0.446326628,9,0.538,-7.75,1,,331.778,0.33966,163.317,folk rock,4,10 $ Bill,0
Mykill Miers,0.4437,0.4437,252.94322,0.403,0.44418473,4,0.548,-7.699,0,0,239.909,0.06757,106.221,hip hop,3,Knuckle Up,0
Bad Brains,1.24242,0.31151,118.04689,0,0.726298027,11,0.571,-8.435,1,0.576315292,108.954,0.07591,135.415,hardcore punk,4,At The Atlantis,1996
Dora The Explorer,0.7417,0.18252,32.1824,2.357,0.514414554,7,0.431,-8.431,1,0.518759898,32.182,0.18252,107.201,goregrind,4,ABC (The Alphabet Song),0
Randy Stonehill,1.36596,0.37688,229.90322,0,0.547950628,2,0.836,-11.724,1,0,220.851,0.12961,121.437,ccm,4,Get Together - Album Version,0
Los Iracundos,1.63144,1.03144,228.30975,2.043,0.490193634,10,0.605,-9.91,1,,216.114,1.03144,102.534,latin pop,4,Candilejas,0
Shirley Caesar,0.32315,0.32315,232.09751,0.508,0.579309488,2,0.387,-11.922,1,,214.703,0.08505,127.686,symphony,4,Its In The Book (Album Version),0
Pursuit Of Happiness,1.19396,0.72374,190.04036,0,0.508676201,4,0.219,-10.368,1,0.334706549,179.09,0.48595,127.987,power pop,4,No Safe Place,0
BA(c)zu,1.34421,0.85301,186.64444,0,0.373850623,11,0.792,-3.574,1,,175.119,0.60925,122.968,chanson,4,Le rire du sergent,0
Mathey,1.4875,0.37479,262.19057,0.345,0.404099619,2,0.011,-8.988,1,,257.353,0.09609,108.024,soukous,4,Ballo,0
Elli Kokkinou,0.50037,0.50037,284.65587,0.967,0.311974546,6,0.057,-5.971,1,0,276.329,0.18017,93.022,pop folk,4,Sex (French Version),0
Mark Lowry,0.11521,0.11521,553.27302,0,0.493926145,8,0,-15.37,0,0,551.143,0.11521,122.166,ccm,3,All Mama Ever Wanted  (Album),0
David Arkenstone,0.40282,0.40282,241.99791,2.49,0.639436949,0,0.653,-15.757,1,0,231.648,0.40282,81.952,celtic,4,Over The Rainbow,0
Johnny Pearson,0.94042,0.45756,144.48281,0.415,0.421853164,0,1,-11.101,1,0,141.827,0.21613,125.41,orchestra,4,Boss-Eyed Whelk,0
Agnostic Front,0.9729,0.05787,98.2722,0,0.701441759,11,0.086,-5.197,1,0.579038701,98.272,0.05787,130.869,hardcore punk,4,United Blood (Album Version),0
Pierre Perret,0.21553,0.21553,90.46159,0.142,0.018501542,5,0.085,-11.372,1,0,85.862,0.21553,135.487,chanson,4,Le poulet,1994
Pursuit Of Happiness,0.70834,0.26847,245.10649,0.229,0.508676201,2,0.238,-9.623,1,0.445454526,233.221,0.26847,131.04,power pop,4,Killed By Love,1988
Ben Sidran,1.09072,0.34177,278.7522,0.479,0.599935172,7,0.918,-9.399,1,0,266.652,0.15569,160.976,smooth jazz,4,See You On The Other Side,0
Soilent Green,0.19806,0.19806,180.32281,0,0.460409667,2,0.478,-5.958,1,0.447784051,176.57,0.19806,100.917,sludge metal,1,Daydreaming the Color of Blood,2001
Long Beach Dub Allstars,1.22085,0.31823,282.61832,0.171,0.575412601,7,0.757,-3.834,0,,269.108,0.31823,69.737,dub,4,Kablammin It,2001
New York Dolls,0.63503,0.12005,186.09587,0,0.717670525,10,0.203,-12.668,0,0,183.751,0.12005,122.03,glam rock,4,Dont Mess With Cupid (1972 demo),0
Kelly Clarkson,2.97922,1.61427,368.92689,2.072,0.686812987,5,0.236,-7.562,0,,359.625,1.38668,131.991,teen pop,5,Never Again,2007
3 Way Funk,0.37559,0.0591,210.25914,0,0.629089814,7,0.695,-6.027,1,0,205.299,0.0591,190.14,hyphy,4,Real Playaz,0
Freddie Roulette,0.44924,0.44924,232.85506,0.067,0.364345351,2,0.632,-12.004,1,,226.505,0.12509,103.064,blues,1,Everybody Wants To Go To Heaven,0
Noel Harrison,0.38535,0.02863,157.09995,0.322,0.425009175,11,0.978,-15.717,1,,150.036,0.02863,176.761,folk-pop,4,The Last Thing On My Mind (Previously Unissued),0
JennyAnyKind,0.62949,0.27602,224.80934,0,0.360031167,6,0.772,-10.824,0,,212.526,0.09446,169.991,alternative rock,4,In A Village Square,0
Redman,1.66906,0.34555,185.83465,0,0.743129776,0,0.125,-7.184,1,0.671040568,185.835,0.34555,94.146,hip hop,4,Jam 4 U,1992
Skeeter Davis,0.17448,0.17448,128.67873,0.31,0.60383917,3,0.49,-8.46,1,0.518759898,122.189,0.17448,134.931,country rock,1,Ladder Of Success,0
Liquid Stranger,0.85632,0.85632,551.54893,0,0.540123026,5,0.503,-11.582,1,0.38293509,542.314,0.41375,93.328,dub,4,We Meet at Last,2007
Spok Frevo Orquestra,1.97579,1.13372,269.73995,2.38,0.434241407,2,0.446,-6.719,1,,239.618,0.58222,71.156,frevo,4,Passo De Anjo,2007
Percy Faith And His Orchestra,7.94198,0.11906,220.15955,2.392,0.437634718,7,0.314,-14.837,0,,211.586,0.11906,55.233,orchestra,4,The Song From Moulin Rouge,1953
Bob Newhart,0.67778,0.67778,72.33261,0,0.443865075,10,0.492,-12.043,1,,72.333,0.45028,133.721,comedy,3,Herb Philbrick - Counter Spy ( LP Version ),1961
Boney James And Rick Braun,0.90981,0.28628,243.48689,0.224,0.328179991,9,0.681,-5.58,1,0,238.068,0.12903,96.136,dubstep,3,Shake It Up (Album Version),2000
Beastie Boys,0.79998,0.20849,247.7971,0.157,0.853124523,9,0,-15.059,1,,247.797,0.05969,100.788,hip hop,4,Shadrach,1989
Academy/Marriner,1.53992,1.53992,377.10322,2.415,0.496268413,10,0.202,-29.793,1,,338.5,1.53992,118.712,requiem,3,Andante Cantabile (String Quartet No 1 In D Major,0
Teena Marie,0.54642,0.54642,345.67791,3.582,0.621414328,6,0.481,-12.23,0,0.266955186,338.274,0.11382,99.978,disco,3,Help Youngblood Get To the Freaky Party,1984
Daouda,1.65523,0.50706,208.37832,0.164,0.381463102,2,0.033,-10.466,1,,200.94,0.21972,104.72,zouk,4,Mon coeur balance,0
Marc Shaiman,1.01265,0.15349,154.122,2.043,0.510010871,2,0.496,-17.548,1,,145.032,0.15349,131.615,soundtrack,4,Were New Yorkers Now!,1999
John Berry,1.00649,0.04952,239.20281,0.496,0.566013954,7,0,-8.139,1,0.255496779,228.728,0.04952,126.533,country rock,4,Lets Fall In Love This Christmas,0
Ace Da Vinci,0.33482,0.04775,269.68771,0,0.305809631,11,0.561,-9.255,1,0,263.541,0.04775,211.059,hip hop,4,D Solo,0
Andrae Crouch,0.5189,0.5189,174.602,0.264,0.452400582,7,0.65,-4.101,1,,158.772,0.33436,164.647,soul jazz,1,Ive Got Confidence,0
BT,1.12184,0.2382,506.27873,0.206,0.786427083,6,0.138,-11.59,0,0.43483809,491.119,0.2382,136.003,electronica,4,Mercury & Solace,2000
Skeeter Davis,0.56677,0.56677,153.49506,0.328,0.60383917,0,0.613,-10.487,1,0.542898743,148.236,0.27661,98.663,country rock,3,My Last Date (With You),1988
The Bug Featuring Ricky Ranking,1.0506,0.21253,309.28934,0.177,0.651952139,8,0,-9.376,1,0.553166754,303.601,0.21253,143.812,illbient,4,Judgement,2008
All Girl Summer Fun Band,1.02088,0.24479,138.97098,0.537,0.537532968,2,0.716,-14.927,1,0.447135796,127.721,0.24479,76.455,pop rock,4,Rewind,2008
Madonna,0.505,0.03594,320.1824,2.781,0.915823253,7,0.604,-7.288,1,0.460541281,313.017,0.03594,130.003,dance pop,4,Jump [Jacques Lu Cont Edit],2006
Sugar Minott,1.0258,0.27101,223.21587,1.373,0.606975737,7,0.284,-12.914,1,,216.776,0.08751,159.715,roots reggae,4,More Than I Can Take,0
Silverstein,0.90645,0.45638,256.46975,0,0.80113645,7,0.775,-3.573,1,0.360370583,251.669,0.15506,132.962,post-hardcore,4,BLEEDS NO MORE (Live Version),2006
The Elders,0.43872,0.43872,282.43546,0,0.557094505,7,0.729,-8.2,1,0.531722098,278.895,0.28501,129.903,celtic rock,1,Buzzs Jig,0
Louisa Mark,0.26007,0.26007,156.52526,0.52,0.330647052,5,0.475,-14.29,0,0.46627089,149.571,0.26007,128.304,lovers rock,1,Keep It Like It Is,2003
Pumpkin Buzzard,0.86402,0.36038,122.40934,0.073,0.391108885,6,0.361,-5.94,1,,118.892,0.10856,119.984,happy hardcore,3,Death Adventure,0
Gonzalo Rubalcaba,0.36156,0.36156,424.51546,0.16,0.534392294,9,0.332,-12.205,1,0.445454526,410.633,0.19123,187.406,latin jazz,4,Infantil (Dedicated to John McLaughlin),2008
Cookie Crew,1.54139,0.11918,282.33098,1.088,0.413934002,8,0.622,-10.713,0,0,274.866,0.11918,85.962,hip house,5,Got To Keep On (12 Version),1989
Evergreen Terrace,0.96536,0.24646,143.882,0,0.825192029,7,0.08,-5.983,1,0.709237886,134.995,0.24646,166.03,melodic hardcore,4,Please Hammer Dont Hurt Em,2002
Michael Salgado,0.55789,0.26477,221.64853,0.104,0.603575983,7,0.415,-6.693,1,,213.693,0.11894,206.637,tejano,4,Surfriendo El Castigo,0
Brainchoke,0.40756,0.40756,91.01016,0,0.40475607,6,0.675,-2.874,0,,91.01,0.16731,127.171,grindcore,4,1st World Hypocrisy,0
Tania Maria,0.38684,0.38684,325.66812,0,0.606885311,11,0.496,-12.861,0,,318.375,0.21469,176.18,latin jazz,4,Come With Me,1983
Placebo,1.48169,0.47623,221.6224,0,0.804523521,7,0.422,-5.176,0,,209.548,0.22866,118.956,british pop,4,The Never-Ending Why,2009
Alice Stuart,0.4592,0.4592,305.73669,0.206,0.489816269,0,1,-12.28,0,0,295.108,0.11146,83.456,electric blues,3,Woman Blue,0
LeA3n Gieco,0.88583,0.39661,266.762,0.237,0.562614768,2,0.972,-10.423,1,0.266955186,258.514,0.14764,120.023,folk rock,3,Ruta Del Coya,2002
Moving Ninja,1.31316,0.65875,287.00689,2.844,0.486573734,6,0.313,-8.717,0,0.266955186,284.915,0.22728,90.167,dubstep,3,Lost Tribe,2005
2raumwohnung,1.52095,0.43824,335.17669,2.728,0.664559979,11,0.029,-9.322,1,0.667506139,329.63,0.17499,111.016,tech house,4,Lachen und weinen,2001
Sex Pistols,0.64694,0.26199,194.58567,0.218,0.73118423,2,0.065,-6.758,1,0.798113657,194.586,0.07286,144.573,punk,4,Pretty Vacant,1977
Twista,0.79015,0.27924,368.03873,0,0.889613555,1,0.847,-6.828,0,0.460541281,368.039,0.02686,120.389,gangster rap,4,It Feels So Good (Album Version),1997
KT Tunstall,0.27206,0.27206,295.07873,0,0.793708084,7,0.963,-7.272,1,0.607908633,285.478,0.27206,137.806,folk-pop,1,Boo Hoo,2005
Hound Dog Taylor and The Houserockers,0.35647,0.35647,335.28118,0.136,0.450585596,4,0.796,-12.02,1,,327.895,0.05978,95.48,blues-rock,1,Rock Me Baby - Live,0
Tony Mathews,1.13823,0.27519,281.80853,0.247,0.289711637,1,0.528,-17.154,1,0.231488495,262.687,0.27519,70.26,french pop,4,(Coming With) Loving on My Mind,0
La Billo_ Los MelA3dicos,0.25181,0.25181,195.29098,0.571,0.121187298,2,0.529,-9.085,1,,191.332,0.25181,163.566,gaita,3,Para Que Recordar,0
Screaming Lord Sutch,0.53988,0.53988,231.44444,2.659,0.525227336,9,0.454,-8.02,0,0,225.332,0.30682,130.76,psychobilly,4,Son of Jack the Ripper,0
Sylvia Tosun,1.15363,0.21569,575.79057,0.194,0.525869437,8,0.328,-6.319,1,,561.354,0.21569,127.968,progressive house,4,Head Over Heels,2004
Kings Of Leon,1.80416,0.44348,212.97587,0.356,0.845768866,4,0.702,-10.831,1,0.724788814,202.826,0.44348,85.855,southern rock,4,Day Old Blues,2004
Pinch,0.08528,0.08528,315.84608,0.067,0.583049613,6,0.051,-9.847,0,0.440826441,301.412,0.08528,139.994,dubstep,7,Joyride,0
Dave Weckl,1.11454,0.4671,311.01342,0.445,0.642452951,0,0.437,-11.638,1,0.400039657,297.883,0.14467,93.502,hard house,4,Just An Illusion,1994
Atreyu,0.44764,0.44764,214.07302,0,0.821844255,4,0.14,-4.964,0,0,198.507,0.25965,160.153,post-hardcore,4,Exs And Ohs (Instrumental Version),0
Grant Geissman,0.69965,0.07306,307.40853,0.374,0.422971308,0,0.126,-11.143,0,0,302.312,0.07306,192.301,smooth jazz,3,Chaco (Album Version),1993
Ed Ames,0.49226,0.49226,132.93669,0,0.471682686,2,0.668,-12.399,1,,127.123,0.25217,127.408,ballad,3,Our Love Is A Living Thing,0
Uphill Battle,0.6483,0.16029,210.36363,0.1,0.46626221,8,0.587,-6.472,1,,204.672,0.16029,137.911,grindcore,5,Memory,2002
Foo Fighters,0.20679,0.20679,274.65098,0,0.839275393,7,0.704,-4.203,1,0.804318946,274.651,0.03417,173.983,grunge,4,Next Year,1999
Loretta Lynn,2.50504,1.06491,197.58975,0.495,0.658731278,4,0.853,-10.694,1,,190.102,0.70179,83.976,honky tonk,3,Away in a Manger,0
Jacky Cheung,1.79685,0.9972,267.44118,3.762,0.54634647,8,0.02,-12.299,1,,251.385,0.79423,148.073,cantonese pop,4,Zai Ai Shang Ni,0
DeGarmo & Key,0.42862,0.42862,220.02893,0,0.421132725,7,0.513,-11.462,1,,207.325,0.42862,161.846,ccm,4,Dont Stop The Music (Streetlight Album Version),0
Usher,0.39655,0.39655,32.41751,0,0.856448924,5,0.598,-14.434,1,,32.418,0.22755,118.237,hip hop,1,I Need Love,1999
Moraes Moreira,0.14684,0.14684,185.44281,0,0.461741493,9,0.627,-7.498,1,,185.443,0.14684,145.047,latin jazz,4,Boca Do Balao / Preta Pretinha / Juazeiro,0
The Real Kids,0.4495,0.13685,192.15628,0.078,0.484893131,0,0.008,-7.046,0,,185.673,0.13685,175.626,power pop,4,Happens All The Time,0
Rance Allen Group,1.40316,0.18732,201.27302,0.369,0.428516151,0,0.621,-11.202,1,0,187.35,0.03366,100.332,jazz funk,4,The Painter,2006
Patrick Bruel,0.35357,0.35357,263.94077,0,0.631151242,9,0.733,-17.855,1,,255.46,0.13881,140.696,cabaret,4,LAppart,1991
Gran Coquivacoa,1.15414,0.41306,185.0771,0,0.42137606,6,0.083,-8.914,0,,181.052,0.03714,81.255,gaita,4,Frente A Tu Altar,0
Grayson Capps,1.32774,0.13958,124.18567,0.229,0.584037865,2,0.011,-7.109,1,0.49770581,120.094,0.13958,101.076,blues-rock,4,Give It To Me,2006
Tracy Byrd,0.10186,0.10186,190.27546,0.282,0.692975624,9,0.567,-11.036,1,,180.013,0.10186,137.528,honky tonk,4,Take Me Fishin,0
CafA(c) Quijano,1.24825,0.29933,262.37342,0.113,0.551682526,11,0.386,-9.37,0,0.405115722,253.202,0.14206,102.677,pop rock,4,PoesAa De Amor,1998
Brian Free & Assurance,1.23464,0.67922,207.04608,0,0.416463908,11,0.715,-5.296,1,0.266731324,200.272,0.40423,108.565,southern gospel,4,The Coming Of The King,0
Nirvana,0.69518,0.69518,1061.79873,0.885,0.825805386,4,0.155,-19.304,0,,1055.167,0.69518,131.056,grunge,4,Nevermind_ Its An Interview,0
The Misfits,0.22414,0.22414,82.1024,0.061,0.853725857,2,0.709,-8.294,1,,77.357,0.06351,185.615,horror punk,1,She (1997 Digital Remaster),1996
Sex Pistols,0.30114,0.30114,129.93261,0.943,0.73118423,8,0.783,-6.458,1,0.704852713,126.914,0.07038,129.722,punk,1,Seventeen,1977
Carl Smith,1.06257,0.50623,107.62404,0,0.551502069,4,0.618,-13.51,1,0,99.12,0.23029,109.449,honky tonk,4,If You Dont Somebody Else Will,0
Clarence Gatemouth Brown,0.81826,0.81826,325.19791,0.566,0.575686501,2,0.828,-8.338,1,0.427446572,320.54,0.60205,136.38,texas blues,1,Up Jumped The Devil,0
Mighty Diamonds,0.77136,0.77136,256.7571,0.388,0.536336186,10,0.739,-9.188,0,0.265861049,242.254,0.42768,85.043,roots reggae,4,Free Africa,0
James Carter,0.65938,0.65938,366.0273,0,0.498946148,8,0.41,-18.826,0,0.47212112,353.855,0.65938,140.666,soul jazz,4,Dodos Bounce,2008
The London Theatre Orchestra,1.38575,0.26737,78.94159,0.187,0.332421635,5,0.072,-9.276,0,0.259678107,78.942,0.26737,107.662,ragtime,3,Babylon 5,0
Atari Teenage Riot,2.7468,1.54645,249.46893,2.815,0.686811617,2,0.498,-5.547,0,0.215080319,249.469,1.09404,100.341,breakcore,4,Revolution Action,1999
DJ Isaac,0.23147,0.23147,274.18077,0,0.616454,10,0.551,-6.282,0,,266.815,0.23147,172.133,gabba,1,The Hardway,0
X-tv,0.94866,0.53592,279.14404,0.438,0.440172174,7,0.842,-11.49,1,,264.377,0.53592,146.037,ost,4,Skate alone,0
Scott Weiland,1.24737,0.24602,321.01832,0,0.674088298,5,0,-5.328,1,0.49271364,321.018,0.24602,112.68,post-grunge,4,The Date ( LP Version ),1998
Beto y sus Canarios,0.29474,0.29474,197.72036,0,0.564584043,10,0.453,-8.184,0,0.612861095,197.72,0.29474,120.546,ranchera,1,Noche Eterna,0
Kris Kristofferson,0.96316,0.53387,183.06567,0,0.732393707,7,0.027,-17.312,0,0.215080319,169.378,0.31976,138.094,western swing,4,Killer Barracuda,1995
Bravehearts,2.03098,0.2001,209.03138,0,0.505163005,6,0.325,-10.212,0,,193.91,0.04771,199.07,hip hop,7,Sensations,2003
Primordial,0.22101,0.22101,508.3424,0,0.751040126,3,0.543,-10.141,1,0.215080319,508.342,0.22101,118.196,folk metal,4,The Burning Season (Live),1998
Jason Mraz,0.6262,0.05316,336.43057,0,0.842972108,6,0.549,-10.26,1,0.447915443,319.57,0.05316,104.296,alternative rock,4,Did You Get My Message?  (Live From Shubas),2007
Robin Fox,0.512,0.07042,398.52363,2.043,0.471929052,8,0.478,-8.701,0,,395.064,0.07042,135.993,breakbeat,4,Its Gonna Be Okay (Original Mix),0
Deborahe Glasgow,0.54071,0.17121,390.32118,0.318,0.373889979,4,0.2,-11.695,1,0.226894691,378.758,0.17121,166.579,lovers rock,4,Give Me That Touch (The Touch Up Mix),0
2 Minutos,0.68115,0.68115,129.48853,0.376,0.591846288,1,0.247,-11.504,1,,122.079,0.47453,146.275,skate punk,1,Como Caramelo De LimA3n,1994
Jope Ruonansuu,0.67317,0.23638,175.41179,2.258,0.464362591,9,0.435,-5.136,0,,171.468,0.23638,134.109,parody,4,TyAPnnA$? kA$?nnykkA$? hanuriin,2002
Jimmy Cliff,0.39477,0.39477,301.71383,0.334,0.672199944,0,0.829,-7.449,1,0.265861049,274.17,0.14702,122.773,reggae,1,Lets Seize The Time,1973
Bill Laswell,0.53357,0.18689,381.30893,3.396,0.678008837,2,0.032,-9.232,1,0.386790177,366.55,0.18689,172.955,future jazz,4,Digitaria,1996
Snowgoons,0.31119,0.31119,212.32281,0.171,0.649583107,9,0.036,-4.751,0,0.548005621,207.226,0.06558,85.138,los angeles,4,Real World,2007
Sammi Cheng,0.69321,0.1124,248.2673,0,0.490611414,2,0.88,-6.412,1,,238.846,0.1124,103.982,cantonese pop,4,Liu Zi Zhen Yan,0
The Statler Brothers,2.59073,0.34489,140.69506,0.311,0.634490513,0,0.811,-12.361,1,,132.969,0.34489,99.66,country gospel,5,White Christmas,1994
Vexd,0.83885,0.42619,365.03465,0,0.58543401,11,0.03,-7.566,0,0.583678296,361.024,0.21934,149.96,dubstep,4,Canyon,2005
The Kings,0.48356,0.48356,191.21587,0,0.78758006,4,0,-15.59,0,,177.836,0.48356,100.65,modern rock,3,Who Do You Love,0
Daler Mehndi,0.85086,0.43767,245.49832,0.206,0.605278551,0,0.954,-4.462,1,0,242.422,0.23108,146.856,bhangra,4,Teri Nau Ke Paune Teen,2000
Mannheim Steamroller,0.66775,0.19936,285.6224,0.386,0.644733306,0,0.65,-9.635,1,,277.432,0.19936,130.052,instrumental pop,4,Battle Hymn Of The Republic,0
Hatebreed,0.31665,0.31665,141.50485,0.113,0.832757431,0,0.85,-4.571,1,0.575103501,138.762,0.1478,175.363,hardcore punk,1,Supertouch/shitfit (Bad Brains),2009
Lil Romeo,0.69832,0.06427,211.82649,0,0.566723383,11,0.45,-7.076,1,,204.655,0.06427,95.991,dirty south rap,4,Dont Want To,0
Noel Harrison,0.67742,0.25815,166.73914,0.2,0.425009175,10,0.536,-12.876,1,0,155.719,0.05159,146.688,folk-pop,4,Sparrow (Remastered Album Version),0
Shunza,0.94863,0.09548,278.38649,2.252,0.114548046,6,0.425,-8.737,1,,269.189,0.09548,141.733,chinese music,4,Dear Friend,0
Ray Charles,0.81517,0.11908,170.00444,0.084,0.759912526,1,0.623,-8.733,1,,163.254,0.11908,154.332,blues,4,Heartbreaker,0
Annie Blanchard,0.28466,0.28466,260.80608,0,0.479735239,0,0.223,-11.841,1,0.224490518,254.195,0.28466,101.868,pop folk,3,Sur Lautre rive,2007
Seal,1.14217,0.17709,368.06485,0.154,0.567313224,6,0.605,-12.1,1,,354.133,0.17709,123.795,dance pop,4,The Beginning (Giro E Giro Mix),1991
La BergAre,0.46126,0.46126,243.80036,0.411,0.421059814,7,0.55,-11.451,0,,231.451,0.46126,123.437,los angeles,1,(Et puis) Elle allait,0
CoCo Lee,0.51353,0.10314,264.01914,6.339,0.473486936,5,0.624,-8.414,1,,250.538,0.10314,146.284,dance pop,4,Each Time I Think Of You,0
The Chap,0.1724,0.1724,216.2673,0,0.612657824,4,0.308,-7.507,0,0.392008772,208.718,0.1724,181.863,future jazz,4,Whats Love Got to Do With It,2008
Naughty By Nature,1.33147,0.04477,279.90159,0,0.679748141,6,0.658,-7.805,1,,268.144,0.04477,93.925,gangster rap,4,Guard Your Grill (LP Version),0
Jason Mraz,1.09305,0.57705,369.94567,0,0.842972108,1,0.445,-4.196,1,0.700152095,369.946,0.31218,119.234,alternative rock,4,No Stopping Us [Eagles Ballroom Live Version],0
Janet Paschal,0.7136,0.30175,213.78567,3.75,0.382546667,4,1,-9.793,1,0.26422298,205.195,0.30175,146.807,southern gospel,3,Take This Trail Trip Beside Me (The Best Of Janet Paschal),0
Vanessa Daou,0.04581,0.04581,225.59302,0.24,0.570825323,10,0.715,-11.642,0,0,221.576,0.04581,86.743,chill-out,1,Joe Sent Me,0
Memphis La Blusera,1.16698,0.23959,221.64853,0.189,0.472247769,7,0.572,-6.246,1,0.212045406,213.171,0.23959,132.023,chicago blues,4,Amigo mAo,2001
Venice,0.02976,0.02976,301.08689,6.177,0.588959572,0,0.344,-8.38,1,0,287.724,0.02976,104.556,folk-pop,4,All My Life (LP Version),1990
Frank Chacksfield,0.06362,0.06362,108.61669,2.74,0.446256667,8,0.31,-19.634,1,,100.804,0.06362,84.789,orchestra,1,Beginners Luck,0
SA(c)amus Egan,0.22126,0.22126,198.84363,0.373,0.477180009,9,0.438,-13.152,1,,190.816,0.07145,201.512,irish folk,1,Poultry in the Parlour / Rolling the Ryegrass,0
Photek,4.51533,3.93958,326.922,5.05,0.645426499,9,0.045,-7.272,1,0.601471027,315.611,3.79636,104.98,jungle music,4,Terminus,2000
Cotton Candy,0.2541,0.2541,149.9424,0,0.559088469,9,0.786,-11.052,0,,149.942,0.2541,106.836,cabaret,1,The Windsor Tap Recap,0
KRS-One,0.83794,0.41301,256.57424,0,0.730246319,1,0,-7.618,1,,246.282,0.20055,146.06,hip hop,4,The Devils Crown,0
The Doors,0.75781,0.05143,434.15465,0,0.876829927,2,0.582,-12.869,1,,392.185,0.05143,86.051,classic rock,3,Rock Me (Live In Boston_ 1970) (1st Show),0
Agnostic Front,0.29787,0.29787,94.6673,0,0.701441759,9,0.534,-3.199,0,0.662251154,94.667,0.07101,116.438,hardcore punk,1,Rock Star,1999
The Last Days Of Jesus,1.09657,0.13428,209.55383,0.084,0.523703597,8,0.91,-6.248,1,0.401486711,198.217,0.13428,125.126,deathrock,4,Life In Line,2004
Dyango,1.05084,0.46315,246.09914,0,0.478119091,2,0.852,-9.088,1,0,233.72,0.46315,99.003,ballad,4,De Mi Enamorate,0
Ty Herndon,0.89577,0.41866,217.15546,0.072,0.654644975,2,0.35,-8.809,1,0.696183227,207.401,0.17951,128.087,country,4,A Man Holdin On (To A Woman Lettin Go),1998
The Knife,1.57393,0.42479,368.79628,0.463,0.769098837,4,0.183,-11.194,0,,358.185,0.13875,105.02,electronic,4,The Captain,0
